Unnamed: 0,author,comment,published_at,cleaned_comment,sentiment,emotion,hate_speech,irony
808,@GabrielaMartínez-v5x,Mr. Beast necesitas ir a Bolivia hay un incendio grandísimo necesitamos apoyo los animales están sufriendo mucho eres el único youtuber que nos puedes ayudar te escribo esto para que sepas Ojalá lo veas sufre mucho los animales por cuidar sus crías mueren quemados 🥺🥺🥺🥺🥺🥺😓😓😥😢💔💔,2024-09-14T22:28:09Z,mr beast necesitas ir bolivia hay un incendio grandisimo necesitamos apoyo los animales estan sufriendo mucho eres el unico youtuber que no puedes ayudar te escribo esto para que sepas ojala lo veas sufre mucho los animales por cuidar sus crias mueren quemados,NEU,others,[],not ironic
809,@its.skyler_roblox,I don't like moshmellos I like your chocolate tho,2024-09-14T22:20:03Z,dont like moshmellos like chocolate tho,NEG,others,[],not ironic
810,@AARRROOONNNN_321,"4:57 average British school hallway, especially the English and maths corridor",2024-09-14T22:09:19Z,average british school hallway especially english math corridor,NEU,others,[],ironic
811,@CameronObrirn,The camera man is so chill,2024-09-14T21:41:15Z,camera man chill,NEU,others,[],not ironic
812,@EnyerBautista-n8o,"quiero salir en un vídeo por favor 🙏 
Tengo 14 años",2024-09-14T21:27:32Z,quiero salir en un video por favor tengo ano,NEU,others,[],not ironic
813,@JamesSandovalmayta,Mr beast ayuda a Bolivia con agua para el fuego xf te lo podimos,2024-09-14T20:45:58Z,mr beast ayuda bolivia con agua para el fuego xf te lo podimos,NEU,others,[],not ironic
815,@bdshopwithmehedi,I am Bangladeshi and I have watched all your videos and would like to participate in one of your challenges.  If you ask me to participate in any challenge I am ready to take it and I will be very happy,2024-09-14T20:10:59Z,bangladeshi watched video would like participate one challenge ask participate challenge ready take happy,POS,others,[],not ironic
816,@teonalezhava2110,mr beast pls tape dis in youtube *mr least* do sceary😰,2024-09-14T19:44:34Z,mr beast pls tape dis youtube mr least sceary,NEU,others,[],ironic
817,@TsukikoYamado,My anxiety while watching this: 📈📈📈📈📈📈📈📈📈,2024-09-14T19:12:33Z,anxiety watching,NEU,fear,[],ironic
818,@mohnedhamam,How did you even find this places😂,2024-09-14T19:12:21Z,even find place,NEU,others,[],not ironic
819,@golamrabby2081,My dream this type adventure ❤,2024-09-14T18:49:05Z,dream type adventure,NEU,others,[],not ironic
820,@rahul-jalmaniya22,Your are amazing Mrbeast,2024-09-14T18:46:17Z,amazing mrbeast,POS,joy,[],ironic
821,@lucieneribeiroborgesribeir8746,Me leva pra ganhar um milhão por favor,2024-09-14T18:37:09Z,lev pra ganhar um milhao por favor,NEU,others,[],not ironic
822,@AdrianaAlayo,Me gusta sus videos 🎉,2024-09-14T18:24:09Z,gusta sus video,NEU,others,[],not ironic
823,@bnm-gamer50,Can you do good something else from experiment or adventures,2024-09-14T18:12:30Z,good something else experiment adventure,POS,others,[],not ironic
824,@mirzohidtolibjonov9939,Please come and shoot a video with us too 😊,2024-09-14T18:09:16Z,please come shoot video u,NEU,others,[],ironic
825,@LaraAlhourani,I love Mr beast Chanel,2024-09-14T18:08:12Z,love mr beast chanel,POS,joy,[],not ironic
827,@FL4M34XMMR,they polluted the cave pretty badly,2024-09-14T17:38:49Z,polluted cave pretty badly,NEG,others,[],not ironic
828,@KingTurner101,Mr. Beast can I please be on your show,2024-09-14T17:32:01Z,mr beast please show,NEU,others,[],not ironic
829,@nestormartinez9104,Yo quiero uno😢😢 vivo en argentina no lo venden aca,2024-09-14T17:28:10Z,yo quiero uno vivo en argentina lo venden aca,NEU,others,[],not ironic
830,@amigos2123,Hallo mrbeast IM from indonesia😊😊,2024-09-14T17:21:05Z,hallo mrbeast im indonesia,NEU,others,[],not ironic
831,@Gamerz-Tone,I wanted to come in your challenge 😢😢😢😢,2024-09-14T17:17:26Z,wanted come challenge,NEU,others,[],not ironic
832,@SkRiaz333,Hello Jimmy I am watching from Bangladesh.,2024-09-14T16:58:01Z,hello jimmy watching bangladesh,NEU,others,[],ironic
834,@TraiNgoc2k9,Team mr.beast 😊,2024-09-14T16:45:37Z,team mrbeast,NEU,others,[],ironic
835,@RichardOmbessa,Mr Beauté ❤❤❤❤❤❤❤❤❤❤❤❤❤,2024-09-14T16:32:28Z,mr beaute,NEU,others,[],ironic
837,@MayteRodriguez-n4i,"𝑴𝒔 𝑩𝒆𝒂𝒔𝒕 Bolivia needs you to help us with the forest fires and do not ignore our requests anymore, please help us",2024-09-14T15:54:18Z,m beast bolivia need help u forest fire ignore request anymore please help u,NEU,others,[],not ironic
838,@gabylimachi9945,Mr beast por favor ven a bolivia ayúdanos muchos animalitos están muriendo,2024-09-14T15:49:36Z,mr beast por favor ven bolivia ayudanos muchos animalitos estan muriendo,NEU,others,[],not ironic
839,@TMTeamerXD-t2n,"Mr Beast,-is really *BEAST*",2024-09-14T15:47:23Z,mr beastis really beast,POS,others,[],ironic
840,@esmarlinbasora4850,Yo quiero  participar en  tu retos,2024-09-14T15:28:14Z,yo quiero participar en tu retos,NEU,others,[],not ironic
841,@Jereylospeluches,Messi ya viene 🇦🇷🤝🇺🇲,2024-09-14T15:18:47Z,messi ya viene,NEU,others,[],not ironic
842,@WilliamNevins,"Bro that flare was blinding, i cant imagine what you saw",2024-09-14T15:06:12Z,bro flare blinding cant imagine saw,NEU,others,[],not ironic
843,@mayerlybarrera5181,Hola mrbeast te quería hescribir es to para pedirte un xbox seriex,2024-09-14T14:57:08Z,hola mrbeast te queria hescribir e para pedirte un xbox seriex,NEU,others,[],not ironic
844,@Mobid999,I like mistr beast my favourite youtuber,2024-09-14T14:46:35Z,like mistr beast favourite youtuber,NEU,others,[],not ironic
845,@christenalewis4061,The go to football is coming,2024-09-14T14:46:16Z,go football coming,POS,joy,[],not ironic
846,@citizenofworld260,Follow me please ❤,2024-09-14T14:45:48Z,follow please,NEU,others,[],not ironic
847,@AhmedShah-e6u,𝐑𝐨𝐧𝐚𝐥𝐝𝐨 𝐢𝐬 𝐜𝐨𝐦𝐢𝐧𝐠😂,2024-09-14T14:45:35Z,ronaldo coming,NEU,others,[],not ironic
848,@Neil59-hd4zl,The highlight is on the 1:53 !!!!,2024-09-14T14:43:50Z,highlight,NEU,others,[],ironic
849,@arifsetyawan7547,UR Cristiano..mengejar subscribemu.😁🤝,2024-09-14T14:40:14Z,ur cristianomengejar subscribemu,NEU,others,[],not ironic
850,@BRINETA_HEREEE,𝗕𝗿𝗼 𝘆𝗼𝘂 𝗮 𝘄𝗶𝗻 🎉🎉,2024-09-14T14:36:27Z,bro win,POS,others,[],ironic
851,@HelenMillward-s3m,Hiiii Jimmy i saw those monster labs that you do but my mother did not let me have one 😭,2024-09-14T14:34:07Z,hiiii jimmy saw monster lab mother let one,NEU,others,[],not ironic
852,@KaizerNuestro-p9g,The blue chamber is beautiful,2024-09-14T14:27:29Z,blue chamber beautiful,POS,joy,[],not ironic
853,@sheliabenavidez3750,Mister beest giv mee a lambergeeny,2024-09-14T14:17:13Z,mister beest giv mee lambergeeny,NEU,others,[],not ironic
854,@stefaniodaconceicao-jo3pl,6 day,2024-09-14T14:11:43Z,day,NEU,others,[],not ironic
855,@JoshuaGondere-j9t,We love you,2024-09-14T14:05:38Z,love,POS,others,[],ironic
857,@NgYeeHernRaysonYtps,Mr beast is risking his life to make us content,2024-09-14T13:56:27Z,mr beast risking life make u content,NEU,others,[],ironic
858,@SaifAyan-p5z,From Bangladesh,2024-09-14T13:54:15Z,bangladesh,NEU,others,[],not ironic
859,@Angelina2O1311,Fistobls ❤️🍫,2024-09-14T13:44:54Z,fistobls,NEU,others,[],not ironic
860,@minamins,"Hi 👋  Mr.Beast nice to meet you! I'm Korean!

한국어로 변역",2024-09-14T13:40:08Z,hi mrbeast nice meet im korean,POS,others,[],not ironic
861,@AbudAbud-p6q,Cool video,2024-09-14T13:26:13Z,cool video,POS,joy,[],ironic
862,@Miminy-sd5ei,Ilove mr Beast❤,2024-09-14T13:25:30Z,ilove mr beast,POS,joy,[],not ironic
863,@hihu-f2h,Minecraft 😅,2024-09-14T13:23:03Z,minecraft,NEU,others,[],not ironic
864,@subhsatyamgaming6992,Nice place mr.best,2024-09-14T13:10:14Z,nice place mrbest,POS,joy,[],ironic
865,@subhsatyamgaming6992,Hii mr.best,2024-09-14T13:09:42Z,hii mrbest,POS,others,[],ironic
866,@Meoowcomey,i love you mrbeast❤,2024-09-14T13:07:56Z,love mrbeast,POS,joy,[],ironic
867,@msalboraktransportagency,mr beast the best,2024-09-14T12:56:28Z,mr beast best,POS,others,[],not ironic
868,@TiranakoJasako,"Hallo, mrbeast, ich bin Aywarin",2024-09-14T12:53:47Z,hallo mrbeast ich bin aywarin,NEU,others,[],not ironic
869,@Abby-rn2fl,I wanna join Mr beast and I don’t care about money I’ve loved u my whole lide,2024-09-14T12:53:07Z,wan na join mr beast dont care money ive loved u whole lide,POS,others,[],not ironic
870,@user-tg1zt8xn7y,Good❤❤❤😊😊😊,2024-09-14T12:52:33Z,good,POS,others,[],ironic
871,@aishathhabeeba,Nothing of mr beast is In maldives,2024-09-14T12:30:45Z,nothing mr beast maldives,NEU,others,[],ironic
872,@JadeValmar,Bro literally joined the boys vs. girls challenge while in a dangerous cave,2024-09-14T12:29:10Z,bro literally joined boy v girl challenge dangerous cave,NEU,others,[],not ironic
873,@24kdiablo1,Supervivencia en la motaña,2024-09-14T12:25:19Z,supervivencia en la motana,NEU,others,[],not ironic
874,@BhimGurung-ly7rh,Brave mr mbeast . Love you from nepal ❤🎉🎉,2024-09-14T12:24:03Z,brave mr mbeast love nepal,POS,others,[],ironic
875,@BennyPar-x1n,Just use torch instead of flares,2024-09-14T12:09:18Z,use torch instead flare,NEU,others,[],not ironic
876,@BennyPar-x1n,Jimmy pls calm down carl hes so crazy😂😂😅,2024-09-14T12:08:33Z,jimmy pls calm carl he crazy,NEU,others,[],not ironic
877,@BennyPar-x1n,Maybe there next is stranded inside a submarine😂,2024-09-14T12:07:37Z,maybe next stranded inside submarine,NEU,others,[],not ironic
878,@Jodori-t6u,MrBeast lab swarm in Russia too?,2024-09-14T12:00:31Z,mrbeast lab swarm russia,NEU,others,[],not ironic
879,@Azzaya-l8s,Good,2024-09-14T11:51:52Z,good,POS,others,[],ironic
880,@samuelrana9358,bro sound like hes playing minecraft,2024-09-14T11:50:28Z,bro sound like he playing minecraft,NEU,others,[],not ironic
881,@xtuuli6145,The forest irl,2024-09-14T11:26:48Z,forest irl,NEU,others,[],not ironic
883,@FarhanAnjunmSami,karl mach and jimmy they just feel alive,2024-09-14T11:02:59Z,karl mach jimmy feel alive,POS,others,[],not ironic
884,@Hello-tx8iw,"I think the reason why chandler wasn’t in this video was because of the latest video. Because he was there, and could not participate or chose not to. As so he can keep on eye on the campers while mr beast was doing something else.",2024-09-14T10:58:46Z,think reason chandler wasnt video latest video could participate chose keep eye camper mr beast something else,NEU,others,[],not ironic
885,@saidjurayev-m5s,"Hello mister beast, come to Uzbekistan, I invite you, there are many historical  buildings here. You won't regret cutting it. My name is Said 👍👍👍",2024-09-14T10:54:01Z,hello mister beast come uzbekistan invite many historical building wont regret cutting name said,NEU,others,[],not ironic
886,@ibrahimdoucoure7556,Mrbeast🔥,2024-09-14T10:48:31Z,mrbeast,NEU,others,[],not ironic
887,@engineermuhammadali-muslim3459,Wow wow wow 😮,2024-09-14T10:46:32Z,wow wow wow,POS,joy,[],ironic
888,@RAZAUL10-d5l,Bangladesh 🇧🇩❤,2024-09-14T10:28:58Z,bangladesh,NEU,others,[],not ironic
889,@Nobbe_girl,Mr beast pls give me some thing good 🥺,2024-09-14T10:21:23Z,mr beast pls give thing good,POS,others,[],not ironic
890,@RaviYadav-c5m9v,sir pls built home for me and my family,2024-09-14T10:12:46Z,sir pls built home family,NEU,others,[],ironic
891,@BhaskarMalakar-s8m,This man is really a hardworking and awesome person,2024-09-14T10:00:06Z,man really hardworking awesome person,POS,joy,[],ironic
893,@xenoz7465,Qu'est-ce que je peux dire Mr Bean courage à toi force à toi tu verras les choses😊 mieux à l'avenir,2024-09-14T09:33:25Z,questce que je peux dire mr bean courage toi force toi tu verras le choses mieux lavenir,NEU,others,[],not ironic
894,@mdjamsheruddin6951,I am ready jmmy,2024-09-14T09:17:17Z,ready jmmy,NEU,others,[],not ironic
895,@Prashantkumar-gx7qv,Bo challenge h 48 ghante phone chlana h bilkul rukhna nhi ye Mera challenge h nhi kar pai to mujhe 4 Lakh dollars Dene honge kroge Mera challenge accepte,2024-09-14T09:05:46Z,bo challenge h ghante phone chlana h bilkul rukhna nhi ye mera challenge h nhi kar pai mujhe lakh dollar dene honge kroge mera challenge accepte,NEU,others,[],not ironic
896,@Prashantkumar-gx7qv,Hello Mr beast Mera naam Prashant h Mai aapka subscriber hun or Mera ek challenge h bo koi nhi kar sakta Agar bo tumne karke dikha diya tumhare channal par har log subscribe kar baunga,2024-09-14T09:02:52Z,hello mr beast mera naam prashant h mai aapka subscriber hun mera ek challenge h bo koi nhi kar sakta agar bo tumne karke dikha diya tumhare channal par har log subscribe kar baunga,NEU,others,[],not ironic
898,@glebys6088,EGORIK,2024-09-14T08:54:14Z,egorik,NEU,others,[],not ironic
899,@minhajbro2023,mrbeast I watch all your videos from Bangladesh I really want to meet you in-sh-allah ❤🇧🇩,2024-09-14T08:52:22Z,mrbeast watch video bangladesh really want meet inshallah,NEU,others,[],not ironic
900,@Insightml,Soon My Channel will grow like this 😭,2024-09-14T08:50:19Z,soon channel grow like,NEU,others,[],not ironic
902,@dinduniaaaa,Nise,2024-09-14T08:44:13Z,nise,NEU,others,[],not ironic
903,@Olivia-yw8zc,"IM RILEY im 5
and i like your chocolate.",2024-09-14T08:43:31Z,im riley im like chocolate,NEU,others,[],not ironic
905,@MDEntazulHaque,Hi beast i am in Bangladesh ❤,2024-09-14T08:39:52Z,hi beast bangladesh,NEU,others,[],ironic
906,@HOMEKITCHENLiwliwa,Mr beast can you send some festivals into the philippines because i live in philippines and i want to try one of your chocolates,2024-09-14T08:37:39Z,mr beast send festival philippine live philippine want try one chocolate,NEU,others,[],not ironic
907,@muftiSaah_117,"Hello, I would like to have a house. 😢",2024-09-14T08:21:33Z,hello would like house,NEU,others,[],not ironic
908,@FarhadAli-ee7wr,Come to Bangladesh ❤,2024-09-14T08:21:19Z,come bangladesh,NEU,others,[],not ironic
909,@eaa058,Please SUBSCRIBE and Support,2024-09-14T08:04:41Z,please subscribe support,NEU,others,[],not ironic
910,@atahanceylan1027,I eating feastables.😅,2024-09-14T08:00:26Z,eating feastables,NEU,others,[],ironic
911,@FungiBingo,Am a new subscriber from south Africa i need an iphone 15 mr beast we love u i have watched all of yr vids,2024-09-14T07:48:25Z,new subscriber south africa need iphone mr beast love u watched yr vids,POS,others,[],not ironic
912,@AbhinavB-nz3lv,"Mr Beast, could you able to survive in guna cave in India. That cave is also known as Devil's kitchen",2024-09-14T07:45:50Z,mr beast could able survive guna cave india cave also known devil kitchen,NEU,others,[],not ironic
913,@ganeshmishra4972,Quite challenging..  Must have been difficult..,2024-09-14T07:18:28Z,quite challenging must difficult,NEU,others,[],ironic
914,@gregjohnson5057,Don't die in there kids can go very steep please please don't die you are my best YouTuber,2024-09-14T07:06:00Z,dont die kid go steep please please dont die best youtuber,POS,others,[],not ironic
915,@maltidevi7812,Mr beast is the best youtuber in the world no one can beat Mr beast,2024-09-14T06:55:19Z,mr beast best youtuber world one beat mr beast,POS,joy,[],not ironic
916,@GggaingLol,"Hello Mr. Beast, I'm from Indonesia. I want to have an iPhone. My cellphone is broken, unfortunately. I want it for school needs🙏🙏🥹",2024-09-14T06:47:26Z,hello mr beast im indonesia want iphone cellphone broken unfortunately want school need,NEG,others,[],not ironic
918,@LindonAgman,go to the philipines next,2024-09-14T06:14:18Z,go philipines next,NEU,others,[],ironic
919,@AwishHencem,This is crazy you might've drown and died,2024-09-14T06:04:47Z,crazy mightve drown died,NEG,others,[],not ironic
920,@SoumojitMondal-vt9uh,"Sir  Hindi kasa Bolta ha ❤

I am Indian boy _❤ so big fan

Sir, how does one speak Hindi? We are watching this video from India.  ❤",2024-09-14T06:04:11Z,sir hindi kasa bolta ha indian boy _ big fan sir one speak hindi watching video india,POS,others,[],not ironic
921,@SheikhMimAhmmed,Love this 🇧🇩,2024-09-14T05:57:27Z,love,POS,others,[],ironic
922,@SheikhMimAhmmed,Awesome Jimmy 🇧🇩,2024-09-14T05:57:07Z,awesome jimmy,POS,joy,[],ironic
923,@ghhhhhhhhhhhhh_kj,it was so cool video bro,2024-09-14T05:53:59Z,cool video bro,POS,joy,[],ironic
924,@cipawaw,i suscribe😉,2024-09-14T05:53:27Z,suscribe,NEU,others,[],not ironic
925,@ghhhhhhhhhhhhh_kj,bro I am your big fan from Pakistan 😊😊😊😊,2024-09-14T05:53:13Z,bro big fan pakistan,POS,others,[],ironic
926,@Али-т8я,Beast go to Kyrgyzstan,2024-09-14T05:29:39Z,beast go kyrgyzstan,NEU,others,[],ironic
927,@alaminkhan995,love From Bangladesh bro,2024-09-14T05:29:07Z,love bangladesh bro,POS,joy,[],ironic
928,@nguyenthuc589,Hãy đến Việt Nam đi bạn,2024-09-14T05:12:50Z,hay en viet nam ban,NEU,others,[],not ironic
929,@Yuone-cute,Average cave in minecraft,2024-09-14T04:45:22Z,average cave minecraft,NEU,others,[],not ironic
930,@YoutubeGuruji-b8r,Ur.Cristiano no.1 youtuber Like button ❤❤,2024-09-14T04:42:00Z,urcristiano youtuber like button,NEU,others,[],ironic
931,@bobbyrumahlaiselan4068,"hii mr beast,. my nama is caleb and i live in indonesian,. Im so Happy wacthing this videos,.I Hope oneday,. i can meet you,.",2024-09-14T04:24:25Z,hii mr beast nama caleb live indonesian im happy wacthing videosi hope oneday meet,POS,joy,[],not ironic
932,@PasupuletiRaviChandra,Being stuck in a cave is my worst fear!!!!,2024-09-14T04:21:42Z,stuck cave worst fear,NEG,others,[],not ironic
933,@alphaljamal4522,Go on a journey to find something awesome deep underwater,2024-09-14T04:09:32Z,go journey find something awesome deep underwater,POS,joy,[],not ironic
934,@AbigailCando-dk4wf,HI 😊,2024-09-14T04:01:57Z,hi,NEU,others,[],not ironic
935,@FILOSOFIBELAJAR,Very nice view .... ❤,2024-09-14T02:51:57Z,nice view,POS,joy,[],ironic
936,@jwgameplay693,I got your chocolate a pack of it's fine. I don't know chocolate 🍫,2024-09-14T02:42:20Z,got chocolate pack fine dont know chocolate,NEU,others,[],not ironic
937,@YuliethRivera-w3t,Man cool or mrBeast cool or o hombre cool o mrBeast cool,2024-09-14T02:37:28Z,man cool mrbeast cool hombre cool mrbeast cool,POS,others,[],ironic
938,@jwgameplay693,I got your chocolate,2024-09-14T02:36:11Z,got chocolate,NEU,others,[],not ironic
939,@Mariakelty-ws8br,I’m just became a fan of MrBeast,2024-09-14T02:19:48Z,im became fan mrbeast,POS,joy,[],not ironic
940,@Mariakelty-ws8br,I have never had a festival,2024-09-14T02:19:32Z,never festival,NEG,others,[],ironic
941,@sindisintyawati1833,Cr7 suiiiii,2024-09-14T01:38:32Z,cr suiiiii,NEU,others,[],not ironic
942,@MasterBricks-xk3gt,1 like 1 pushup,2024-09-14T01:32:34Z,like pushup,NEU,others,[],not ironic
943,@syrihathompson15,I’m claustrophobic and still watched this somehow,2024-09-14T01:24:52Z,im claustrophobic still watched somehow,NEU,fear,[],not ironic
944,@ROBINGOODM,Saya merasa kan senang saat menonton video kalian.sukses selalu MRBEAST.,2024-09-14T01:17:42Z,saya merasa kan senang saat menonton video kaliansukses selalu mrbeast,NEU,others,[],ironic
945,@ROBINGOODM,Halo MRBEAST SAYA DARI INDONESIA,2024-09-14T01:16:37Z,halo mrbeast saya dari indonesia,NEU,others,[],not ironic
946,@نینجا-ش8د,"Dear Mr. Heyolai, please cooperate with Poriya Gharb for Farsi dubbing of your videos. We Farsi-speakers love your videos and we like to watch Puriya West with voice and dubbing. He has the best Farsi dubbing and the voice actor he has chosen for you is perfect. Please cooperate with Puria Gharb for Farsi dubbing of your videos, thank you",2024-09-14T01:09:44Z,dear mr heyolai please cooperate poriya gharb farsi dubbing video farsispeakers love video like watch puriya west voice dubbing best farsi dubbing voice actor chosen perfect please cooperate puria gharb farsi dubbing video thank,POS,others,[],not ironic
947,@happygoldenmusic1372,MrBeast vs Cristiano Ranaldo 😮,2024-09-14T01:07:52Z,mrbeast v cristiano ranaldo,NEU,others,[],ironic
949,@gomesgomes5373,Mr beast vc é muito doido 😮😮😮,2024-09-14T00:48:41Z,mr beast vc e muito doido,NEU,others,[],not ironic
950,@Ismoprox1,Incroyable ❤ MrBeast,2024-09-14T00:44:46Z,incroyable mrbeast,NEU,others,[],ironic
951,@liviayates4753,this ain’t a yt video this a movie 🎉,2024-09-14T00:39:26Z,aint yt video movie,NEU,others,[],not ironic
952,@phelipegabryelsantos,Hello  jimmy,2024-09-14T00:25:53Z,hello jimmy,NEU,others,[],ironic
953,@carmenriveropinero3125,JIMI AS UN RETO DE 7 DIAS EN EL ESPACIO,2024-09-14T00:17:32Z,jimi un reto de dia en el espacio,NEU,others,[],not ironic
954,@Booklover920,the anxiety this video gave me lol,2024-09-14T00:11:28Z,anxiety video gave lol,NEU,fear,[],ironic
955,@rodrigoarias6730,"Mr beast HELP BOLIVIA WITH WATER PLEASE, MANY ANIMALS ARE DYING AND THE PLATES ARE BURNING, THE FIRE IS UNCONTROLABLE",2024-09-14T00:03:47Z,mr beast help bolivia water please many animal dying plate burning fire uncontrolable,NEG,others,[],not ironic
956,@RoqayaZainy,Messi 🫀✨😊,2024-09-14T00:02:22Z,messi,NEU,others,[],ironic
957,@seansoloff7499,15:20 that is one of the most beautiful things I’ve ever seen in my life,2024-09-13T23:46:09Z,one beautiful thing ive ever seen life,POS,joy,[],not ironic
958,@mildabachan3507,Saben porque no puedo comprar chocolates de mrbeast porque vivo en guatemala 😢,2024-09-13T23:27:23Z,saben porque puedo comprar chocolate de mrbeast porque vivo en guatemala,NEU,others,[],not ironic
959,@subashlama8829,Love from nepal❤❤,2024-09-13T23:27:20Z,love nepal,POS,joy,[],ironic
960,@abrahamPayares-r3v,Cuánto oro debió pasar sin verlo 🥲👍,2024-09-13T23:14:32Z,cuanto oro debio pasar sin verlo,NEU,others,[],not ironic
961,@ss_nagato,Cara esse vídeo foi loucura deus mim livre,2024-09-13T22:55:11Z,cara esse video foi loucura deus mim livre,NEU,others,[],not ironic
962,@Dan_lad.2,Sería muy emocionante estar en uno de sus videos ❤️,2024-09-13T22:27:09Z,seria muy emocionante estar en uno de sus video,NEU,joy,[],not ironic
963,@Raptor_fanoficcial,"Mr beast, can this be a 100- day video in an abandoned house or mansión?",2024-09-13T22:24:41Z,mr beast day video abandoned house mansion,NEU,others,[],not ironic
964,@Topyouw,Gracias por tus vídeos @MrBeast,2024-09-13T22:23:58Z,gracias por tus video mrbeast,POS,joy,[],ironic
965,@Cheetaqame,Bro,2024-09-13T22:13:54Z,bro,NEU,others,[],not ironic
966,@LeonardosergioMirandahua-tu4dp,Por favor Miterbis ven a Bolivia a apagar los insendios😢😢😢😢❤❤❤❤❤🙏🙏🙏🙏🥺🥺🥺🔥,2024-09-13T21:24:09Z,por favor miterbis ven bolivia apagar los insendios,NEU,others,[],not ironic
967,@JacobB-b4h,I dare you to spend the night in a Abandon house for 7 days,2024-09-13T21:16:35Z,dare spend night abandon house day,NEU,others,[],not ironic
968,@meargtesfay2693,The king 🤴 is coming cr7 siuuuuu,2024-09-13T20:29:53Z,king coming cr siuuuuu,NEU,others,[],ironic
969,@Rusttriojj,Mr. Beast your chocolate is sold in Germany,2024-09-13T20:12:44Z,mr beast chocolate sold germany,NEU,others,[],not ironic
970,@cia.detransportetranslagoi8272,JIMMY se tomo la frase tu puedes ser lo que quieras ser ya es mas que youtuber,2024-09-13T20:01:45Z,jimmy se tomo la frase tu puedes ser lo que quieras ser ya e ma que youtuber,NEU,others,[],not ironic
971,@jamesmccall7323,3:30 omg Mac is back🎉,2024-09-13T20:00:55Z,omg mac back,POS,surprise,[],not ironic
972,@rbromoni4821,Bangladesh watching,2024-09-13T19:52:59Z,bangladesh watching,NEU,others,[],ironic
973,@rkeet2646,Surviving in kalahary desert 20 days,2024-09-13T19:49:12Z,surviving kalahary desert day,NEU,others,[],ironic
974,@VikasKumar-j3x8b,Brother I am from India I like your every video brother I have a request can you gift me a Chevy please brother please get it for me somehow you have a lot of money you can send it to me,2024-09-13T19:03:43Z,brother india like every video brother request gift chevy please brother please get somehow lot money send,NEU,others,[],not ironic
975,@riyadulislamriyad4342,big fan bro ❤❤,2024-09-13T19:02:02Z,big fan bro,POS,others,[],ironic
976,@DylanBallesgo,Esto me recuerda a the forest 😮,2024-09-13T18:21:03Z,esto recuerda forest,NEU,others,[],not ironic
977,@ZenoviaLoredo-jo1ht,Yo quiero 100.000.000 de dolares,2024-09-13T18:08:07Z,yo quiero de dolares,NEU,others,[],not ironic
978,@me_lin92,"terus semangat kawan, jangan lupa untuk terus bersyukur
jangan lupa mengerjakan sholat, shalawat, sedekah, mengaji, dan selalu beristighfar
semoga kita selalu dalam lindungan ALLAH SWT dan terhindar dari fitnah dunia akhirat",2024-09-13T18:05:45Z,terus semangat kawan jangan lupa untuk terus bersyukur jangan lupa mengerjakan sholat shalawat sedekah mengaji dan selalu beristighfar semoga kita selalu dalam lindungan allah swt dan terhindar dari fitnah dunia akhirat,NEU,joy,[],not ironic
979,@yoshuaelcrack1594,"@MrBeast please let me participate in a challenge, I am from Guatemala.",2024-09-13T18:03:53Z,mrbeast please let participate challenge guatemala,NEU,others,[],not ironic
980,@YayYan-u2y,saya penonto setia dari indonesia😊,2024-09-13T17:40:43Z,saya penonto setia dari indonesia,NEU,others,[],ironic
981,@yomfitness4671,Super😂😂,2024-09-13T17:38:37Z,super,NEU,others,[],ironic
982,@YadhLian,POR QUE NADIE HABLA SOBRE LOS CAMAROGRAFOS tipo ellos tuvieron que pasar todo eso y con el equipo de camaras y luz,2024-09-13T17:29:03Z,por que nadie habla sobre los camarografos tipo ellos tuvieron que pasar todo eso con el equipo de camaras luz,NEU,others,[],not ironic
983,@starmangamingGG,Hello mr beast i am a boy from Pakistan and i want you to give me a challenge so that i can manage to collect money for my father's shop which burnout few days ago and it was the shop which my father made for his 30 years. And i want to make him happy and let him know i am not worthless. I hope you would understand how proud i would feel i could do anything to help my father.,2024-09-13T17:11:24Z,hello mr beast boy pakistan want give challenge manage collect money father shop burnout day ago shop father made year want make happy let know worthless hope would understand proud would feel could anything help father,NEU,others,[],not ironic
984,@ghugussantri1606,"IM from Indonesia, if you invite me to do challenge your content, IM ready",2024-09-13T17:10:45Z,im indonesia invite challenge content im ready,POS,others,[],not ironic
985,@Голденфокси-ь7э,"Jimmy you're the best YouTuber and man what I ever see 😄 
(P.S. Sorry for my English 😅)
Джимми, не унывай чтобы не случилось, помни что ты лучше всех ^^
Всего тебе хорошего и лучшего чувак)",2024-09-13T16:42:51Z,jimmy youre best youtuber man ever see p sorry english,POS,joy,[],not ironic
987,@kaliooo4303,Ronaldo is coming now 😅,2024-09-13T16:08:22Z,ronaldo coming,NEU,others,[],not ironic
988,@aahannegi2852,😅😅😅Ronaldo is coming😅😅😅,2024-09-13T15:55:57Z,ronaldo coming,NEU,others,[],not ironic
990,@arpanmondal7294,Nobody can beat mr beast,2024-09-13T15:51:17Z,nobody beat mr beast,NEU,others,[],not ironic
991,@OfficialSajid_786,Good👍❤,2024-09-13T15:47:39Z,good,POS,others,[],ironic
992,@sanjiblamatamangx,MR BEST I'M YOUR BIGGEST FAN 😍❤️,2024-09-13T15:40:25Z,mr best im biggest fan,POS,others,[],ironic
993,@Maria_pr3mc,"Survice in a hunted house for 10 days , no outdoor.The  First one,  who get out of the hunted house is eliminated.",2024-09-13T15:39:27Z,survice hunted house day outdoorthe first one get hunted house eliminated,NEG,others,[],ironic
